browseAvailable,browseURL,sceneID,acquisitionDate,cloudCover,path,row,DATA_TYPE_L1,sensor,cloudCoverFull,sceneStartTime,sunElevation,sunAzimuth
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2007/LE70430302007187EDC00_REFL.jpg,LE70430302007187EDC00,2007-07-06,4,43,30,L1T,LANDSAT_ETM_SLC_OFF,41.05,2007:187:18:28:18.7208750,62.0370293,129.8114319
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2007/LE70430302007171EDC00_REFL.jpg,LE70430302007171EDC00,2007-06-20,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,9.65,2007:171:18:28:20.5243750,63.1046562,130.0664063
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2007/LE70430302007155EDC00_REFL.jpg,LE70430302007155EDC00,2007-06-04,9,43,30,L1G,LANDSAT_ETM_SLC_OFF,99.54,2007:155:18:28:20.6008124,62.7719383,132.6723633
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2007/LE70430302007139EDC00_REFL.jpg,LE70430302007139EDC00,2007-05-19,5,43,30,L1T,LANDSAT_ETM_SLC_OFF,51.64,2007:139:18:28:25.0293124,60.8278046,136.5645905
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2007/LE70430302007123EDC00_REFL.jpg,LE70430302007123EDC00,2007-05-03,6,43,30,L1T,LANDSAT_ETM_SLC_OFF,61.82,2007:123:18:28:31.2470625,57.277626,140.4625092
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2007/LE70430302007107EDC00_REFL.jpg,LE70430302007107EDC00,2007-04-17,8,43,30,L1G,LANDSAT_ETM_SLC_OFF,89.03,2007:107:18:28:35.1733124,52.3813171,143.6443024
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2007/LE70430302007091EDC00_REFL.jpg,LE70430302007091EDC00,2007-04-01,8,43,30,L1T,LANDSAT_ETM_SLC_OFF,85.31,2007:091:18:28:37.0476250,46.5654945,146.0681763
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2007/LE70430302007075EDC00_REFL.jpg,LE70430302007075EDC00,2007-03-16,1,43,30,L1T,LANDSAT_ETM_SLC_OFF,20.26,2007:075:18:28:36.4471250,40.3287926,148.0308685
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2007/LE70430302007059EDC00_REFL.jpg,LE70430302007059EDC00,2007-02-28,8,43,30,L1T,LANDSAT_ETM_SLC_OFF,82.97,2007:059:18:28:34.0806875,34.195755,149.8804016
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2007/LE70430302007043EDC00_REFL.jpg,LE70430302007043EDC00,2007-02-12,8,43,30,L1T,LANDSAT_ETM_SLC_OFF,81.74,2007:043:18:28:29.6056249,28.693449,151.8621674
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2007/LE70430302007027EDC00_REFL.jpg,LE70430302007027EDC00,2007-01-27,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,1.53,2007:027:18:28:23.0490624,24.3197212,154.063736
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2007/LE70430302007011EDC00_REFL.jpg,LE70430302007011EDC00,2007-01-11,8,43,30,L1T,LANDSAT_ETM_SLC_OFF,82.6,2007:011:18:28:17.5808749,21.4913864,156.3889313
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006360EDC00_REFL.jpg,LE70430302006360EDC00,2006-12-26,9,43,30,L1G,LANDSAT_ETM_SLC_OFF,99.82,2006:360:18:28:17.0597500,20.477911,158.5754547
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006344EDC00_REFL.jpg,LE70430302006344EDC00,2006-12-10,7,43,30,L1T,LANDSAT_ETM_SLC_OFF,71.26,2006:344:18:28:13.7616249,21.3432159,160.2547455
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006328EDC00_REFL.jpg,LE70430302006328EDC00,2006-11-24,2,43,30,L1T,LANDSAT_ETM_SLC_OFF,25.67,2006:328:18:28:06.5568749,23.9312534,161.0501862
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006312EDC00_REFL.jpg,LE70430302006312EDC00,2006-11-08,3,43,30,L1T,LANDSAT_ETM_SLC_OFF,36.14,2006:312:18:27:55.9494374,27.9058533,160.660675
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006296EDC00_REFL.jpg,LE70430302006296EDC00,2006-10-23,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.86,2006:296:18:27:41.9245625,32.8259468,158.9208221
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006280EDC00_REFL.jpg,LE70430302006280EDC00,2006-10-07,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,7.95,2006:280:18:27:25.0044375,38.2223816,155.8088074
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006264EDC00_REFL.jpg,LE70430302006264EDC00,2006-09-21,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,7.18,2006:264:18:27:34.3125625,43.6623497,151.482193
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006248EDC00_REFL.jpg,LE70430302006248EDC00,2006-09-05,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.14,2006:248:18:27:40.2463124,48.8171654,146.3029022
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006232EDC00_REFL.jpg,LE70430302006232EDC00,2006-08-20,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.0,2006:232:18:27:44.0749375,53.4020119,140.7136993
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006216EDC02_REFL.jpg,LE70430302006216EDC02,2006-08-04,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.02,2006:216:18:27:45.9349374,57.2485924,135.4558563
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006200EDC00_REFL.jpg,LE70430302006200EDC00,2006-07-19,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,3.77,2006:200:18:27:49.6930000,60.2460327,131.4446259
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006184EDC00_REFL.jpg,LE70430302006184EDC00,2006-07-03,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.09,2006:184:18:27:57.8535000,62.2689514,129.5567474
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006168EDC00_REFL.jpg,LE70430302006168EDC00,2006-06-17,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.1,2006:168:18:28:03.9231250,63.1137009,130.2576599
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006152EDC00_REFL.jpg,LE70430302006152EDC00,2006-06-01,7,43,30,L1T,LANDSAT_ETM_SLC_OFF,72.23,2006:152:18:28:07.7226250,62.5142441,133.1777954
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006136EDC00_REFL.jpg,LE70430302006136EDC00,2006-05-16,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,1.65,2006:136:18:28:08.9224374,60.2860565,137.1532745
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006120EDC00_REFL.jpg,LE70430302006120EDC00,2006-04-30,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.0,2006:120:18:28:07.2990000,56.4803467,140.9608154
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006104EDC00_REFL.jpg,LE70430302006104EDC00,2006-04-14,6,43,30,L1T,LANDSAT_ETM_SLC_OFF,67.22,2006:104:18:28:05.4739375,51.3932915,144.0057526
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006088EDC00_REFL.jpg,LE70430302006088EDC00,2006-03-29,9,43,30,L1G,LANDSAT_ETM_SLC_OFF,99.07,2006:088:18:28:09.4242500,45.4695358,146.3312225
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006072EDC00_REFL.jpg,LE70430302006072EDC00,2006-03-13,2,43,30,L1T,LANDSAT_ETM_SLC_OFF,24.41,2006:072:18:28:10.8461250,39.2143326,148.2568359
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006056EDC01_REFL.jpg,LE70430302006056EDC01,2006-02-25,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,1.46,2006:056:18:28:10.1253749,33.15538025,150.18704224
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006040EDC00_REFL.jpg,LE70430302006040EDC00,2006-02-09,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.56,2006:040:18:28:07.1486874,27.8156261,152.1427155
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006024EDC00_REFL.jpg,LE70430302006024EDC00,2006-01-24,4,43,30,L1T,LANDSAT_ETM_SLC_OFF,48.91,2006:024:18:28:01.9090625,23.6846733,154.3798981
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2006/LE70430302006008EDC00_REFL.jpg,LE70430302006008EDC00,2006-01-08,8,43,30,L1T,LANDSAT_ETM_SLC_OFF,88.73,2006:008:18:27:54.0825625,21.1589088,156.7055664
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005357EDC00_REFL.jpg,LE70430302005357EDC00,2005-12-23,9,43,30,L1G,LANDSAT_ETM_SLC_OFF,95.81,2005:357:18:27:44.3971250,20.4744129,158.8333435
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005341EDC00_REFL.jpg,LE70430302005341EDC00,2005-12-07,6,43,30,L1T,LANDSAT_ETM_SLC_OFF,63.69,2005:341:18:27:41.2503125,21.6568108,160.3851013
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005325EDC00_REFL.jpg,LE70430302005325EDC00,2005-11-21,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.5,2005:325:18:27:36.9539999,24.5138721,160.9909821
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005309EDC00_REFL.jpg,LE70430302005309EDC00,2005-11-05,9,43,30,L1G,LANDSAT_ETM_SLC_OFF,98.48,2005:309:18:27:28.7246249,28.6852283,160.3731537
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005293EDC00_REFL.jpg,LE70430302005293EDC00,2005-10-20,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,8.0,2005:293:18:27:16.8652499,33.7192154,158.3897705
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005261EDC00_REFL.jpg,LE70430302005261EDC00,2005-09-18,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,9.88,2005:261:18:27:08.8111249,44.561554,150.5493469
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005245EDC00_REFL.jpg,LE70430302005245EDC00,2005-09-02,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.51,2005:245:18:27:15.5776875,49.6283607,145.2476196
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005229EDC00_REFL.jpg,LE70430302005229EDC00,2005-08-17,3,43,30,L1T,LANDSAT_ETM_SLC_OFF,31.13,2005:229:18:27:23.5093749,54.0901413,139.6504517
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005213EDC00_REFL.jpg,LE70430302005213EDC00,2005-08-01,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,6.62,2005:213:18:27:28.3921874,57.7919502,134.5354462
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005197EDC00_REFL.jpg,LE70430302005197EDC00,2005-07-16,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.0,2005:197:18:27:30.2400624,60.6272507,130.8295288
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005181EDC00_REFL.jpg,LE70430302005181EDC00,2005-06-30,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.09,2005:181:18:27:28.7836250,62.4619217,129.3714447
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005149EDC00_REFL.jpg,LE70430302005149EDC00,2005-05-29,9,43,30,L1G,LANDSAT_ETM_SLC_OFF,96.93,2005:149:18:27:38.7816874,62.202137,133.6967163
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005133EDC00_REFL.jpg,LE70430302005133EDC00,2005-05-13,5,43,30,L1T,LANDSAT_ETM_SLC_OFF,59.27,2005:133:18:27:41.7327499,59.6911888,137.7156982
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005117EDC00_REFL.jpg,LE70430302005117EDC00,2005-04-27,4,43,30,L1T,LANDSAT_ETM_SLC_OFF,43.15,2005:117:18:27:38.8660625,55.6384811,141.4146576
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005101EDC00_REFL.jpg,LE70430302005101EDC00,2005-04-11,7,43,30,L1T,LANDSAT_ETM_SLC_OFF,72.7,2005:101:18:27:40.2131249,50.3734016,144.3236389
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005085EDC00_REFL.jpg,LE70430302005085EDC00,2005-03-26,9,43,30,L1G,LANDSAT_ETM_SLC_OFF,96.4,2005:085:18:27:45.5948125,44.3562279,146.5578461
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005069EDC00_REFL.jpg,LE70430302005069EDC00,2005-03-10,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.66,2005:069:18:27:46.9148749,38.0979004,148.4565277
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005053EDC00_REFL.jpg,LE70430302005053EDC00,2005-02-22,1,43,30,L1T,LANDSAT_ETM_SLC_OFF,14.86,2005:053:18:27:43.8671875,32.1274681,150.3400879
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005037EDC00_REFL.jpg,LE70430302005037EDC00,2005-02-06,8,43,30,L1T,LANDSAT_ETM_SLC_OFF,85.01,2005:037:18:27:36.4571874,26.966198,152.4046021
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005021EDC00_REFL.jpg,LE70430302005021EDC00,2005-01-21,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,10.78,2005:021:18:27:28.7315000,23.0905285,154.6733093
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2005/LE70430302005005EDC00_REFL.jpg,LE70430302005005EDC00,2005-01-05,8,43,30,L1G,LANDSAT_ETM_SLC_OFF,90.71,2005:005:18:27:27.1943125,20.8748074,156.9893341
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004355EDC00_REFL.jpg,LE70430302004355EDC00,2004-12-20,9,43,30,L1T,LANDSAT_ETM_SLC_OFF,99.03,2004:355:18:27:20.1050000,20.5206413,159.0452423
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004339EDC00_REFL.jpg,LE70430302004339EDC00,2004-12-04,5,43,30,L1T,LANDSAT_ETM_SLC_OFF,58.12,2004:339:18:27:13.2133125,22.0136433,160.45401
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004323EDC00_REFL.jpg,LE70430302004323EDC00,2004-11-18,5,43,30,L1T,LANDSAT_ETM_SLC_OFF,53.49,2004:323:18:27:02.9035624,25.1280651,160.8592072
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004307EDC00_REFL.jpg,LE70430302004307EDC00,2004-11-02,5,43,30,L1T,LANDSAT_ETM_SLC_OFF,53.16,2004:307:18:26:57.4145625,29.480957,160.0034027
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004291EDC02_REFL.jpg,LE70430302004291EDC02,2004-10-17,9,43,30,L1G,LANDSAT_ETM_SLC_OFF,97.82,2004:291:18:26:43.8455625,34.6130104,157.7703552
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004275EDC02_REFL.jpg,LE70430302004275EDC02,2004-10-01,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.83,2004:275:18:26:39.1150000,40.0492096,154.1638489
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004259EDC02_REFL.jpg,LE70430302004259EDC02,2004-09-15,7,43,30,L1T,LANDSAT_ETM_SLC_OFF,78.04,2004:259:18:26:42.4423124,45.4326553,149.5335999
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004243EDC02_REFL.jpg,LE70430302004243EDC02,2004-08-30,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.05,2004:243:18:26:49.5187500,50.4036636,144.1312561
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004227EDC02_REFL.jpg,LE70430302004227EDC02,2004-08-14,9,43,30,L1G,LANDSAT_ETM_SLC_OFF,95.32,2004:227:18:26:52.9265000,54.7364311,138.5505371
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004211EDC02_REFL.jpg,LE70430302004211EDC02,2004-07-29,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.42,2004:211:18:26:56.2420625,58.2912865,133.6107025
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004195EDC02_REFL.jpg,LE70430302004195EDC02,2004-07-13,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.0,2004:195:18:27:03.4359375,60.9618073,130.2395477
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004179EDC01_REFL.jpg,LE70430302004179EDC01,2004-06-27,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.09,2004:179:18:27:05.9689999,62.601944,129.2226868
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004163EDC01_REFL.jpg,LE70430302004163EDC01,2004-06-11,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.47,2004:163:18:27:07.8123750,62.978157,130.773056
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004147EDC02_REFL.jpg,LE70430302004147EDC02,2004-05-26,9,43,30,L1G,LANDSAT_ETM_SLC_OFF,98.15,2004:147:18:27:14.3470625,61.829567,134.2055511
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004131EDC01_REFL.jpg,LE70430302004131EDC01,2004-05-10,9,43,30,L1G,LANDSAT_ETM_SLC_OFF,99.94,2004:131:18:27:16.0598750,59.0415077,138.2398682
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004115EDC02_REFL.jpg,LE70430302004115EDC02,2004-04-24,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.82,2004:115:18:27:12.7294999,54.7538147,141.8232422
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004099EDC02_REFL.jpg,LE70430302004099EDC02,2004-04-08,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.7,2004:099:18:27:18.3029999,49.3266449,144.6073761
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004083EDC02_REFL.jpg,LE70430302004083EDC02,2004-03-23,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,8.56,2004:083:18:27:21.6530625,43.2324295,146.7664948
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004067EDC02_REFL.jpg,LE70430302004067EDC02,2004-03-07,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.16,2004:067:18:27:17.1085000,36.9884758,148.6519318
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004051EDC02_REFL.jpg,LE70430302004051EDC02,2004-02-20,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,1.22,2004:051:18:27:10.8689374,31.1239433,150.5651855
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004035EDC01_REFL.jpg,LE70430302004035EDC01,2004-02-04,8,43,30,L1T,LANDSAT_ETM_SLC_OFF,88.3,2004:035:18:27:10.6510624,26.1562824,152.6748505
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004019EDC01_REFL.jpg,LE70430302004019EDC01,2004-01-19,9,43,30,L1G,LANDSAT_ETM_SLC_OFF,95.45,2004:019:18:27:04.1929374,22.548687,154.9720612
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2004/LE70430302004003PAC02_REFL.jpg,LE70430302004003PAC02,2004-01-03,8,43,30,L1T,LANDSAT_ETM_SLC_OFF,81.52,2004:003:18:26:59.7114999,20.66236305,157.29870605
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2003/LE70430302003352EDC01_REFL.jpg,LE70430302003352EDC01,2003-12-18,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.86,2003:352:18:26:53.4571874,20.6254177,159.2445221
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2003/LE70430302003336EDC01_REFL.jpg,LE70430302003336EDC01,2003-12-02,5,43,30,L1T,LANDSAT_ETM_SLC_OFF,52.76,2003:336:18:26:44.2397500,22.4228668,160.5039825
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2003/LE70430302003320EDC01_REFL.jpg,LE70430302003320EDC01,2003-11-16,9,43,30,L1T,LANDSAT_ETM_SLC_OFF,99.24,2003:320:18:26:40.8990625,25.7825432,160.7024994
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2003/LE70430302003304EDC01_REFL.jpg,LE70430302003304EDC01,2003-10-31,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,8.09,2003:304:18:26:29.6953750,30.3035011,159.6091919
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2003/LE70430302003288EDC01_REFL.jpg,LE70430302003288EDC01,2003-10-15,9,43,30,L1T,LANDSAT_ETM_SLC_OFF,93.38,2003:288:18:26:15.5346875,35.5201187,157.1309662
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2003/LE70430302003272EDC01_REFL.jpg,LE70430302003272EDC01,2003-09-29,1,43,30,L1T,LANDSAT_ETM_SLC_OFF,11.61,2003:272:18:26:15.6493124,40.9698677,153.3265686
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2003/LE70430302003240EDC01_REFL.jpg,LE70430302003240EDC01,2003-08-28,2,43,30,L1T,LANDSAT_ETM_SLC_OFF,26.39,2003:240:18:26:26.6722499,51.1663208,143.0364685
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2003/LE70430302003224EDC01_REFL.jpg,LE70430302003224EDC01,2003-08-12,0,43,30,L1T,LANDSAT_ETM_SLC_OFF,0.01,2003:224:18:26:29.1201249,55.3673286,137.4985504
Y,http://earthexplorer.usgs.gov/browse/etm/43/30/2003/LE70430302003208EDC01_REFL.jpg,LE70430302003208EDC01,2003-07-27,1,43,30,L1T,LANDSAT_ETM_SLC_OFF,14.64,2003:208:18:26:33.8701249,58.7718964,132.7596893
